trial,per_device_train_batch_size,learning_rate,weight_decay,warmup_ratio,best_epoch,best_f1
121,32,4.221642618436046e-05,0.4831648794390648,0.09799293909421042,1.0,0.9442105293273926
122,32,8.701868719212247e-05,0.3228581543824493,0.09201814673863778,2.0,0.9622942209243774
123,32,8.208158603343723e-05,0.32260302123149476,0.10467516859293721,2.0,0.950975239276886
124,32,9.221321978493493e-05,0.35287131440461716,0.08138925999473752,2.0,0.9538784027099609
125,32,4.811102100373188e-05,0.28718081134479384,0.09077583631613849,2.0,0.9609834551811218
126,32,2.9171578210513366e-05,0.383172681385073,0.20384175422998413,1.0,0.874210774898529
127,32,1.1149924835519642e-05,0.3039615817756328,0.11700330144385251,1.0,0.8315482139587402
128,8,5.99424752838754e-05,0.418732972035732,0.19363467243684518,1.0,0.921841561794281
129,32,3.596650477983115e-05,0.3319138584778407,0.1303984247326811,1.0,0.9299631118774414
130,32,3.266722342680935e-05,0.18310721998655236,0.047828379239469816,2.0,0.953329861164093
131,32,4.858338159288789e-05,0.283472477653169,0.09389032645058316,2.0,0.9632391929626465
132,32,2.6931773745104168e-05,0.3005311154702671,0.12190864824497508,1.0,0.9220513105392456
133,32,9.897026223218105e-05,0.3112402234282806,0.0932427320566331,1.0,0.9465325474739075
134,32,4.425365480574703e-05,0.4507797805717161,0.08571465844109646,1.0,0.9475340843200684
135,32,4.048943142097278e-05,0.27733335461087705,0.10922362974077314,1.0,0.936170220375061
136,64,4.836057845664048e-05,0.26777426665073956,0.0774188219696385,1.0,0.9267532229423523
137,8,3.083172261138397e-05,0.33972323540057414,0.03249260585965544,2.0,0.9624537229537964
138,32,3.388984877321601e-05,0.2899696247755682,0.2850638023383353,1.0,0.867575466632843
139,32,3.910758870296433e-05,0.49945004660282877,0.13588063806767756,1.0,0.9284210801124573
140,16,8.338617614870964e-05,0.39569944944574437,0.09775368700021791,3.0,0.9502118825912476
141,32,4.673076778395965e-05,0.2860761975182216,0.09137384619354139,5.0,0.9627659320831299
142,32,5.228316689109545e-05,0.25588098576242435,0.10484951388316838,1.0,0.9470372200012207
143,32,2.8636703232086822e-05,0.31941058227181446,0.11714764828312889,1.0,0.9295774698257446
144,32,4.194651711152777e-05,0.28061475803934177,0.0550329045703835,1.0,0.952684760093689
145,32,4.5949060431010365e-05,0.4399463601426317,0.09970536316697869,1.0,0.9470927119255066
146,8,2.5048715915604615e-05,0.29566304752283523,0.14458414779985107,1.0,0.9420521259307861
147,32,5.5334719094661125e-05,0.215727660280227,0.11007587821768913,1.0,0.946540892124176
148,32,3.685785009237237e-05,0.41332849022833,0.08278472655711709,1.0,0.9449396729469299
149,64,4.938222100649046e-05,0.4585844731622163,0.09114772080817087,1.0,0.9206185340881348
150,32,7.361164189000646e-05,0.31351224833084923,0.12612127967279557,2.0,0.9542765021324158
151,32,4.739809459287717e-05,0.2842411730230384,0.09317577905490629,2.0,0.9585987329483032
152,32,5.7751505798722306e-05,0.29327939878027626,0.10215018546105503,2.0,0.9540897011756897
153,32,4.408567658018615e-05,0.3260410255502052,0.07263692596141605,1.0,0.947201669216156
154,32,5.0420125632613404e-05,0.42669712054478487,0.08987510068935292,2.0,0.9646680951118469
155,32,4.831540740191636e-05,0.2701194073662573,0.11294524059420409,1.0,0.9426013827323914
156,8,4.576049324485392e-05,0.24954898800255682,0.06309513775511852,2.0,0.9592376947402954
157,32,1.5000328557090247e-05,0.4708030730590946,0.0788757014460317,1.0,0.9129770994186401
158,32,3.03116088446346e-05,0.30341965864857195,0.15479090241175247,1.0,0.9031610488891602
159,8,6.197656184103313e-05,0.28353287571503355,0.27072884121327084,2.0,0.956475555896759
160,32,9.171118472428637e-05,0.4046394127174577,0.10292374931756774,2.0,0.952431857585907
161,32,4.000053343099721e-05,0.48818104385737854,0.08655044120519696,1.0,0.9465968608856201
162,32,3.8719068567737364e-05,0.48030810510830807,0.0955967974715891,1.0,0.9404888153076172
163,32,4.255310646569824e-05,0.14647288382800905,0.22533080497419877,1.0,0.8989546895027161
164,32,3.4006342383810715e-05,0.46440795132806917,0.08991581652221337,1.0,0.936642050743103
165,32,4.552679143462635e-05,0.4923048947855753,0.12237535482081277,1.0,0.9352441430091858
166,64,3.20140199359926e-05,0.47396076815508464,0.10692637562348166,1.0,0.9116751551628113
167,32,2.686929795762461e-05,0.4389284834618795,0.09788066474211041,1.0,0.9294736981391907
168,8,4.168155498738786e-05,0.4991300103454451,0.01700850431664123,2.0,0.9628844261169434
169,32,5.0843381671646864e-05,0.457825975152568,0.1148927808845091,1.0,0.945492684841156
170,16,2.360764116650039e-05,0.4807220502542221,0.08389162443572587,4.0,0.9598732590675354
171,32,5.320176336321748e-05,0.4263074060125768,0.09055363207932,2.0,0.9573105573654175
172,32,4.8182459016730753e-05,0.4208505231855361,0.06880795050203108,1.0,0.94669508934021
173,32,5.0067367166678755e-05,0.4301668038047828,0.08973422701977497,2.0,0.9652963280677795
174,32,4.4273391041660534e-05,0.11888884881522144,0.10233252630998221,1.0,0.9437729716300964
175,32,3.7387542635275465e-05,0.44448157415855005,0.0739892277339688,2.0,0.959280788898468
176,32,4.692463295019393e-05,0.40675143722798124,0.2510923887823586,1.0,0.896277904510498
177,32,2.9066117752256848e-05,0.31057995480261935,0.08005637529472687,1.0,0.9317697286605835
178,8,3.578742418067656e-05,0.2656711713119416,0.10790473557360707,1.0,0.9289202094078064
179,32,1.991340561381417e-05,0.3445799304171955,0.09665615984185137,1.0,0.9097363352775574
180,32,5.623709298261022e-05,0.17559887789195877,0.11788224601775153,1.0,0.9475340843200684
181,32,5.0376606106531975e-05,0.4358063887770421,0.08839243051436761,1.0,0.9470372200012207
182,32,5.1783195201610256e-05,0.42559229702198853,0.23740071163648582,1.0,0.919693112373352
183,32,5.3599665248521295e-05,0.4161120238784561,0.08864100180536928,1.0,0.9478123188018799
